photo_id,tags,geolocation,date_taken,date_posted,views,locale,county,region,url
8500986528,"[u'cabin', u'log cabin', u'Washington County', u'Virginia', u'fence']","[36.709112, -81.982061]",2/9/13 14:51,1389959009,446,"[u'Abingdon', u'oESwuglTUb_HnMuL']","[u'Washington', u'STa9A8NQUL_PM5.xtQ']","[u'Virginia', u'pPrhG7VTUb6SbYO.']",http://www.flickr.com/photos/bluebird218/8500986528/
8504246303,"[u'DART', u'd5100', u'flickr', u'light rail', u'nikon', u'sky', u'sunset', u'Dallas', u'Texas', u'United States']","[32.78043, -96.807973]",2/23/13 18:04,1391655865,119,"[u'Dallas', u'EZm8yB9TUbI9EgGU']","[u'Dallas', u'6FzWl3FQUL_JlownaQ']","[u'Texas', u'EMo2gYtTUb7oiO66']",http://www.flickr.com/photos/navsarius/8504246303/
8554322248,"[u'spiritual monument', u'memorial', u'Dharma Centre of Canada', u'meditation centre', u'meditation center', u'retreat centre', u'retreat center', u'photo', u'meditation', u'study', u'inspiring teachers', u'nature', u'Ontario', u'Canada', u'Kawartha Lakes']","[44.773151, -78.52988]",3/1/13 6:53,1389346500,439,,"[u'Kawartha Lakes', u'ZnnyHvFTW7mfMcMpiQ']","[u'Ontario', u'KAOZv3VTUb6vc1Fc']",http://farm9.staticflickr.com/8369/8554322248_7a78ff110a_o.jpg
8894911275,"[u'photo', u'wildlife', u'wild birds', u'wild bird', u'birds', u'Chickadee', u'Chickadees', u'nature', u'Dharma Centre of Canada', u'Ontario', u'Canada', u'meditation centre', u'meditation center', u'retreat centre', u'retreat center', u'learn meditation', u'meditation', u'study', u'inspiring teachers', u'Kawartha Lakes']","[44.773151, -78.52988]",3/1/13 7:42,1389358620,920,,"[u'Kawartha Lakes', u'ZnnyHvFTW7mfMcMpiQ']","[u'Ontario', u'KAOZv3VTUb6vc1Fc']",http://farm4.staticflickr.com/3768/8894911275_7dca14f186_o.jpg
8895563764,"[u'photo', u'wildlife', u'wild birds', u'wild bird', u'birds', u'Nuthatch', u'Chickadee', u'Nuthatch and Chickadee', u'nature', u'Dharma Centre of Canada', u'Ontario', u'Canada', u'meditation centre', u'meditation center', u'retreat centre', u'retreat center', u'learn meditation', u'meditation', u'study', u'inspiring teachers', u'Kawartha Lakes']","[44.773151, -78.52988]",3/1/13 7:42,1389358680,772,,"[u'Kawartha Lakes', u'ZnnyHvFTW7mfMcMpiQ']","[u'Ontario', u'KAOZv3VTUb6vc1Fc']",http://farm9.staticflickr.com/8258/8895563764_83367ea82f_o.jpg
10728186884,"[u'film', u'medium format', u'120', u'6x6', u'square format', u'120 film', u'architecture', u'olympic village', u'vancouver', u'geometric']","[49.271255, -123.10731]",3/1/13 0:00,1391706925,113,"[u'Vancouver', u'lOfvpopYWrrC']","[u'Greater Vancouver', u'emTQ4FlTW7nupnbp2Q']","[u'British Columbia', u'VjS6xONTUb6pGKV0']",http://farm6.staticflickr.com/5544/10728186884_9f965799ae_o.jpg
10728267144,"[u'Fuji Unknown Film', u'street', u'nyc', u'new york city', u'film', u'medium format', u'120', u'6x6', u'square format', u'120 film', u'street photography', u'nypl', u'new york public library', u'find the future', u'signs']","[40.753043, -73.981761]",3/1/13 0:00,1391707283,229,"[u'New York', u'.skCPTpTVr.Q3WKW']","[u'Manhattan', u'eFEYI5ZQUL_VqqpXvg']","[u'New York', u'ODHTuIhTUb75gdBu']",http://farm4.staticflickr.com/3807/10728267144_e2ca87879d_o.jpg
10728466533,"[u'Fuji Unknown Film', u'street', u'nyc', u'new york city', u'film', u'medium format', u'120', u'6x6', u'square format', u'120 film', u'street photography', u'brooklyn', u'churches']","[40.683054, -73.954038]",3/1/13 0:00,1391707275,207,"[u'New York', u'.skCPTpTVr.Q3WKW']","[u'Brooklyn', u'CldNEG9QUL_lkqUcYA']","[u'New York', u'ODHTuIhTUb75gdBu']",http://farm4.staticflickr.com/3684/10728466533_3970745a24_o.jpg
11662087475,"[u'Andrew', u'Appleton', u'Wisconsin', u'United States']","[44.228275, -88.377883]",2/27/13 21:04,1388472015,35,"[u'Appleton', u'3oZEWQFTUb_rmDaG']","[u'Outagamie', u'I3wX3Y5QUL847g2lMg']","[u'Wisconsin', u'3cBQPq9TUb6FvPAL']",http://farm8.staticflickr.com/7429/11662087475_f3a713baa6_o.jpg
11662303693,"[u'Andrew', u'Appleton', u'Wisconsin', u'United States']","[44.228268, -88.377861]",2/19/13 17:29,1388471850,37,"[u'Appleton', u'3oZEWQFTUb_rmDaG']","[u'Outagamie', u'I3wX3Y5QUL847g2lMg']","[u'Wisconsin', u'3cBQPq9TUb6FvPAL']",http://farm8.staticflickr.com/7449/11662303693_c3d39f4a59_o.jpg
11662337074,"[u'Andrew', u'Appleton', u'Wisconsin', u'United States']","[44.228333, -88.377833]",2/1/13 19:40,1388471525,36,"[u'Appleton', u'3oZEWQFTUb_rmDaG']","[u'Outagamie', u'I3wX3Y5QUL847g2lMg']","[u'Wisconsin', u'3cBQPq9TUb6FvPAL']",http://farm4.staticflickr.com/3823/11662337074_a4dd3abd90_o.jpg
11662776226,"[u'Andrew', u'Appleton', u'Wisconsin', u'United States']","[44.228333, -88.377833]",2/1/13 19:42,1388471569,35,"[u'Appleton', u'3oZEWQFTUb_rmDaG']","[u'Outagamie', u'I3wX3Y5QUL847g2lMg']","[u'Wisconsin', u'3cBQPq9TUb6FvPAL']",http://farm4.staticflickr.com/3777/11662776226_18723dc0a8_o.jpg
11662779906,"[u'Andrew', u'Appleton', u'Wisconsin', u'United States']","[44.228333, -88.377833]",2/1/13 19:43,1388471589,35,"[u'Appleton', u'3oZEWQFTUb_rmDaG']","[u'Outagamie', u'I3wX3Y5QUL847g2lMg']","[u'Wisconsin', u'3cBQPq9TUb6FvPAL']",http://farm4.staticflickr.com/3755/11662779906_ab708c79b3_o.jpg
11662784726,"[u'Andrew', u'Appleton', u'Wisconsin', u'United States']","[44.228333, -88.377833]",2/1/13 19:43,1388471613,35,"[u'Appleton', u'3oZEWQFTUb_rmDaG']","[u'Outagamie', u'I3wX3Y5QUL847g2lMg']","[u'Wisconsin', u'3cBQPq9TUb6FvPAL']",http://farm8.staticflickr.com/7385/11662784726_8a739b43ef_o.jpg
11662858296,"[u'Appleton', u'Wisconsin', u'United States']","[44.228165, -88.377861]",2/26/13 19:22,1388471989,36,"[u'Appleton', u'3oZEWQFTUb_rmDaG']","[u'Outagamie', u'I3wX3Y5QUL847g2lMg']","[u'Wisconsin', u'3cBQPq9TUb6FvPAL']",http://farm6.staticflickr.com/5500/11662858296_6f27b4ef48_o.jpg
11667603994,"[u'1DIV', u'28-300mm', u'Auditorium', u'Canon', u'Chinese New Year', u'City', u'Colorado', u'Colorado Springs', u'explore', u'SuperZoom', u'United States', u'USA', u'1D', u'Mark', u'IV', u'Springs', u'Chinese', u'Cultural', u'Institute', u'Colorado Springs Chinese Cultural Institute', u'CSCCI', u'New', u'Year', u'cscci.org', u'Happy', u'Dance', u'EF28-300mm', u'f/3.5-5.6L', u'IS', u'USM', u'EF28-300mm f/3.5-5.6L IS USM']","[38.83488, -104.820278]",2/9/13 14:52,1388497911,1108,"[u'Colorado Springs', u'_VXDHNJTUbL0uil5']","[u'El Paso', u'xilTXTpQUL.iaYjTlw']","[u'Colorado', u'Tz5TbMVTUb6cLY9f']",http://www.flickr.com/photos/ctofcsco/11667603994/
11669683855,"[u'J', u'C', u'All', u'Seasons', u'Food', u'Mart', u'Houston', u'TX', u'77092', u'11902', u'Hempstead', u'Rd', u'lang']","[29.822716, -95.488567]",2/19/13 15:14,1388506804,36,"[u'Houston', u'61.VX.tTVrjKqJeY']","[u'Harris', u's0314ZdQUL9jrMEYvg']","[u'Texas', u'EMo2gYtTUb7oiO66']",http://farm4.staticflickr.com/3830/11669683855_5295361b67_o.jpg
11670237066,"[u'hempstead', u'truck', u'stop', u'houston', u'texas']","[29.85455, -95.5337]",2/10/13 17:17,1388506120,21,"[u'Houston', u'61.VX.tTVrjKqJeY']","[u'Harris', u's0314ZdQUL9jrMEYvg']","[u'Texas', u'EMo2gYtTUb7oiO66']",http://farm6.staticflickr.com/5538/11670237066_80d9127409_o.jpg
11670416504,"[u'gold', u'golden', u'sunny', u'sun', u'grass', u'tall grass', u'lake', u'park', u'outdoor', u'outdoors', u'nature', u'fort worth', u'ft worth', u'texas', u'tx', u'digital']","[32.606419, -96.994417]",2/10/13 6:22,1388508169,37,"[u'Cedar Hill', u'7LyVoMBTUb15VAhh']","[u'Dallas', u'6FzWl3FQUL_JlownaQ']","[u'Texas', u'EMo2gYtTUb7oiO66']",http://farm8.staticflickr.com/7460/11670416504_bbf9815f70_o.jpg
11670841933,[u'Photo Stream'],"[36.344833, -88.850333]",2/15/13 20:49,1388509983,13,"[u'Martin', u'jfjyfbdTVr5HYi0Y']","[u'Weakley', u'eO1C_8VQUL9MMD4q9Q']","[u'Tennessee', u'PgNbvuhTUb5yTgXh']",http://farm3.staticflickr.com/2846/11670841933_8f5a8026f7_o.jpg
11674462483,"[u'Baltimore', u'Maryland', u'Mamiya C330 S', u'Sekor 55mm f/4.5', u'Kodak Ektar 100', u'TLR', u'Twin', u'Lens', u'Reflex', u'120', u'6x6', u'medium', u'format', u'film', u'cable', u'release', u'tripod', u'long', u'exposure', u'night', u'after', u'dark', u'manual', u'focus', u'analog', u'mechanical', u'patrick', u'joust', u'patrickjoust', u'United', u'States', u'North', u'America', u'Estados', u'Unidos', u'Aut-Aut', u'Kodak', u'Ektar', u'c-41', u'color', u'negative', u'port', u'water', u'ship', u'John', u'Brown', u'liberty', u'John W. Brown', u'rope']","[39.268028, -76.569031]",3/1/13 0:00,1388523891,5633,"[u'Baltimore', u'4SFEDvdTUb8EVcKC']","[u'Baltimore City', u'5dfQJtBQUL._Y0UdfQ']","[u'Maryland', u'hcB5icNTUb4v8pAc']",http://www.flickr.com/photos/patrickjoust/11674462483/
11674726864,"[u'Baltimore', u'Maryland', u'Mamiya C330 S', u'Sekor 55mm f/4.5', u'Kodak Ektar 100', u'TLR', u'Twin', u'Lens', u'Reflex', u'120', u'6x6', u'medium', u'format', u'film', u'cable', u'release', u'tripod', u'long', u'exposure', u'night', u'after', u'dark', u'manual', u'focus', u'analog', u'mechanical', u'patrick', u'joust', u'patrickjoust', u'United', u'States', u'North', u'America', u'Estados', u'Unidos', u'Aut-Aut', u'Kodak', u'Ektar', u'c-41', u'color', u'negative', u'Domino', u'Sugars', u'sign', u'neon', u'reflection', u'puddle', u'water', u'industry', u'port', u'inner', u'harbor', u'locust', u'point']","[39.275072, -76.60184]",3/1/13 0:00,1388524475,10876,"[u'Baltimore', u'4SFEDvdTUb8EVcKC']","[u'Baltimore City', u'5dfQJtBQUL._Y0UdfQ']","[u'Maryland', u'hcB5icNTUb4v8pAc']",http://www.flickr.com/photos/patrickjoust/11674726864/
11675469515,"[u'Katsucon', u'2013', u'costume', u'cosplay', u'MLP', u'Steampunk', u'pretty', u'tattoo']","[38.782721, -77.017035]",2/16/13 12:29,1388529533,1503,"[u'Oxon Hill', u'Qw7UVpRTVrwkBd.j']","[u""Prince George's"", u'48jZGRZQUL92Nfckyw']","[u'Maryland', u'hcB5icNTUb4v8pAc']",http://farm4.staticflickr.com/3697/11675469515_8800b2a10e_o.jpg
11680636204,"[u'Al', u'Joann', u'Italian', u'Restaurant', u'2013', u'Dinner', u'Clearview', u'New York']","[40.782333, -73.794667]",2/14/13 18:58,1388553786,188,"[u'New York', u'.skCPTpTVr.Q3WKW']","[u'Queens', u'6gNCBQJQUL9_wSrP2Q']","[u'New York', u'ODHTuIhTUb75gdBu']",http://farm3.staticflickr.com/2813/11680636204_b22a19651b_o.jpg
11685620174,"[u'America', u'Brooklyn', u'Manhattan', u'NYC', u'New York', u'New York City', u'USA', u'United States', u'United States of America', u'Williamsburg Bridge', u'bridge', u'bw', u'fav10', u'fav25', u'fav50']","[40.711822, -73.962484]",2/3/13 16:01,1388582382,3028,"[u'New York', u'.skCPTpTVr.Q3WKW']","[u'Brooklyn', u'CldNEG9QUL_lkqUcYA']","[u'New York', u'ODHTuIhTUb75gdBu']",http://farm4.staticflickr.com/3694/11685620174_0fff179190_o.jpg
11689617414,[u'Raw'],"[33.954788, -116.645111]",2/16/13 11:57,1388596022,29,"[u'White Water', u'YjGtZeFTV7tZBiBg']","[u'Riverside', u'ZNLarLZQUL98qkEJMQ']","[u'California', u'NsbUWfBTUb4mbyVu']",http://farm6.staticflickr.com/5496/11689617414_ce0fe43712_o.jpg
11689997326,"[u'Birds', u'California', u'desert', u'holiday', u'Nature', u'Vacation', u'winter']","[33.695499, -116.357597]",2/14/13 15:34,1388595986,27,"[u'Indian Wells', u'euyQRi9TVrh7peJo']","[u'Riverside', u'ZNLarLZQUL98qkEJMQ']","[u'California', u'NsbUWfBTUb4mbyVu']",http://farm3.staticflickr.com/2894/11689997326_b62373c7c6_o.jpg
11693822365,"[u'Baltimore', u'Maryland', u'Mamiya C330 S', u'Sekor 55mm f/4.5', u'Kodak Ektar 100', u'TLR', u'Twin', u'Lens', u'Reflex', u'120', u'6x6', u'medium', u'format', u'film', u'cable', u'release', u'tripod', u'long', u'exposure', u'night', u'after', u'dark', u'manual', u'focus', u'analog', u'mechanical', u'patrick', u'joust', u'patrickjoust', u'United', u'States', u'North', u'America', u'Estados', u'Unidos', u'Aut-Aut', u'Kodak', u'Ektar', u'c-41', u'color', u'negative', u'row', u'house', u'home', u'formstone', u'abandoned', u'vacant', u'empty', u'street', u'light', u'road', u'lot']","[39.290202, -76.636945]",3/1/13 0:00,1388610890,8491,"[u'Baltimore', u'4SFEDvdTUb8EVcKC']","[u'Baltimore City', u'5dfQJtBQUL._Y0UdfQ']","[u'Maryland', u'hcB5icNTUb4v8pAc']",http://www.flickr.com/photos/patrickjoust/11693822365/
11694016224,"[u'Baltimore', u'Maryland', u'Mamiya C330 S', u'Sekor 55mm f/4.5', u'Kodak Ektar 100', u'TLR', u'Twin', u'Lens', u'Reflex', u'120', u'6x6', u'medium', u'format', u'film', u'cable', u'release', u'tripod', u'long', u'exposure', u'night', u'after', u'dark', u'manual', u'focus', u'analog', u'mechanical', u'patrick', u'joust', u'patrickjoust', u'United', u'States', u'North', u'America', u'Estados', u'Unidos', u'Aut-Aut', u'Kodak', u'Ektar', u'c-41', u'color', u'negative', u'row', u'house', u'home', u'stairs']","[39.290103, -76.63394]",3/1/13 0:00,1388610317,5433,"[u'Baltimore', u'4SFEDvdTUb8EVcKC']","[u'Baltimore City', u'5dfQJtBQUL._Y0UdfQ']","[u'Maryland', u'hcB5icNTUb4v8pAc']",http://www.flickr.com/photos/patrickjoust/11694016224/
11694034906,"[u'snow', u'snow day', u'Lake', u'Lake Icaria', u'geese', u'Canada geese', u'goose', u'ice', u'water', u'winter', u'Corning', u'Corning, Iowa', u'cold', u'Southwest Iowa', u'Iowa']","[41.051532, -94.744623]",2/22/13 12:45,1388609310,247,"[u'Corning', u'sZAhkGhTUbJlSh8o']","[u'Adams', u'4kv81AtQUL_TvN4L.Q']","[u'Iowa', u'sNo.TnVTUb7YS55g']",http://farm6.staticflickr.com/5532/11694034906_fd9f761237_o.jpg
11694115656,"[u'Katsucon', u'2013', u'costume', u'cosplay', u""It's Raining Neon"", u'game character costume', u'game character', u'Topaz Labs']","[38.782721, -77.017035]",2/16/13 13:25,1388609396,1374,"[u'Oxon Hill', u'Qw7UVpRTVrwkBd.j']","[u""Prince George's"", u'48jZGRZQUL92Nfckyw']","[u'Maryland', u'hcB5icNTUb4v8pAc']",http://farm8.staticflickr.com/7345/11694115656_cd53d43ce6_o.jpg
11694764674,[u'iPhone'],"[46.796499, -71.273]",2/3/13 13:27,1388614576,261,"[u'Quebec', u'QpLw3FVSVr4M']","[u'Qu\xe9bec', u'ItmYstlTW7ler_VYBg']","[u'Quebec', u'dSpA1ldTUb7syPFr']",http://farm4.staticflickr.com/3704/11694764674_19dc3a0907_o.jpg
11694810284,[u'iPhone'],"[46.816333, -71.213334]",2/20/13 7:47,1388614573,242,"[u'Quebec', u'QpLw3FVSVr4M']","[u'Qu\xe9bec', u'ItmYstlTW7ler_VYBg']","[u'Quebec', u'dSpA1ldTUb7syPFr']",http://farm3.staticflickr.com/2881/11694810284_fc7c1dcacb_o.jpg
11694822324,[u'iPhone'],"[46.816333, -71.2135]",2/28/13 22:46,1388614571,238,"[u'Quebec', u'QpLw3FVSVr4M']","[u'Qu\xe9bec', u'ItmYstlTW7ler_VYBg']","[u'Quebec', u'dSpA1ldTUb7syPFr']",http://farm8.staticflickr.com/7300/11694822324_1a7417c77a_o.jpg
11695196016,[u'iPhone'],"[46.814499, -71.203]",2/13/13 21:21,1388614574,249,"[u'Quebec', u'QpLw3FVSVr4M']","[u'Qu\xe9bec', u'ItmYstlTW7ler_VYBg']","[u'Quebec', u'dSpA1ldTUb7syPFr']",http://farm6.staticflickr.com/5474/11695196016_34d02f5433_o.jpg
11695210006,[u'iPhone'],"[46.816166, -71.2195]",2/26/13 19:50,1388614571,242,"[u'Quebec', u'QpLw3FVSVr4M']","[u'Qu\xe9bec', u'ItmYstlTW7ler_VYBg']","[u'Quebec', u'dSpA1ldTUb7syPFr']",http://farm8.staticflickr.com/7439/11695210006_e526ddc97b_o.jpg
11695457713,"[u'march', u'2013', u'wilmington', u'north carolina', u'the basics', u'with brandon', u'first trip here', u'forks', u'film', u'35mm', u'pentax k1000']","[34.239059, -77.949157]",3/1/13 0:00,1388615458,280,"[u'Wilmington', u'HiFiZtxTV7gQWHox']","[u'New Hanover', u'4ddYgfhQUL.8LPs5mg']","[u'North Carolina', u'3Xw_xEBTUb5puUMm']",http://www.flickr.com/photos/kate_elizabeth/11695457713/
11697287275,"[u'Bare Trees', u'Cold Day', u'Leaves', u'Layers', u'Texturized', u'Hipstamatic', u'iPhone 4S', u'Background Shot + 1 Layer']","[47.541, -122.049]",2/7/13 15:44,1388622730,346,"[u'Issaquah', u'npPPd5tTVrgpJp8A']","[u'King', u'e4JdbCFQUL8iSf0rtg']","[u'Washington', u'jyADg3RTUb65Hnbj']",http://farm8.staticflickr.com/7436/11697287275_25e298e282_o.jpg
11697839696,"[u'Harold Parker', u'winter', u'Harold Parker State Forest', u'Andover', u'Massachusetts', u'snow']","[42.608963, -71.108633]",2/8/13 12:05,1388622075,314,"[u'North Reading', u'59DGLH9TVrypFsTU']","[u'Middlesex', u'jtzUZC5QUL8nkjz7_w']","[u'Massachusetts', u'.q5NMwBTUb5TMxKc']",http://farm3.staticflickr.com/2818/11697839696_c9dd878546_o.jpg
11698219526,"[u'Hipstamatic', u'Oggl', u'Adler 9009 Lens', u'Blanko Film']","[41.916833, -83.521334]",2/21/13 12:11,1388623259,33,"[u'Strasburg', u'448KogFTV7objmlj']","[u'Monroe', u'vYjLkGNQUL.qeKva.g']","[u'Michigan', u'XrEivL1TUb46TSNK']",http://farm6.staticflickr.com/5508/11698219526_8ffab56c9b_o.jpg
11699497585,"[u'2013', u'2k13', u'Year in Pictures', u'february']","[35.906105, -78.929855]",2/11/13 20:57,1388630809,125,"[u'Durham', u'.ZGUmbZTUbNIAQpV']","[u'Durham', u'.gAsXqpQUL_DsgX4Qg']","[u'North Carolina', u'3Xw_xEBTUb5puUMm']",http://farm8.staticflickr.com/7297/11699497585_5cc4310350_o.jpg
11700067223,"[u'bridge', u'truss bridge', u'pony truss', u'abandoned', u'Texas', u'Wards Creek', u'Canon T3', u'Warren Truss', u'rust', u'decay', u'East Texas', u'Hallsville vicinity']","[32.507617, -94.55041]",2/23/13 12:42,1388632210,313,"[u'Hallsville', u'jxNiLwpTVrut.lK9']","[u'Harrison', u'09JYQH9QUL_4boyBqg']","[u'Texas', u'EMo2gYtTUb7oiO66']",http://farm6.staticflickr.com/5490/11700067223_c1b0c397ba_o.jpg
11700519643,"[u'Adobe Photoshop CS6', u'Canon EF 24-105mm f/4L IS USM', u'Canon EOS 6D', u'Congress Park', u'New York', u'park', u'Samantha Decker', u'Saratoga Springs', u'snow', u'Topaz Adjust', u'tree', u'upstate', u'sdny']","[43.078783, -73.78507]",2/13/13 16:45,1388634569,1031,"[u'Saratoga Springs', u'EOPmEgpTVrK4uxa3']","[u'Saratoga', u'lKmx.99QUL9wD8iP4Q']","[u'New York', u'ODHTuIhTUb75gdBu']",http://www.flickr.com/photos/sammers05/11700519643/
11702530185,"[u'Yahoo! - Building B', u'ColorVibe filter']","[37.418888, -122.025779]",2/1/13 17:45,1388643661,12,"[u'Sunnyvale', u'QGV4ltxTV7o_NDUG']","[u'Santa Clara', u'b3n8i7RQUL_rtDiYCQ']","[u'California', u'NsbUWfBTUb4mbyVu']",http://farm6.staticflickr.com/5521/11702530185_07846caeb7_o.jpg
11702629735,[u'Photo Stream'],"[37.037666, -122.063331]",2/14/13 15:00,1388646194,0,"[u'Rincon', u'ZOz1e5FTVrJvcRKl']","[u'Santa Cruz', u'4P2ILwpQUL8da_ZPzQ']","[u'California', u'NsbUWfBTUb4mbyVu']",http://farm8.staticflickr.com/7297/11702629735_6a47bef088_o.jpg
11702769265,"[u'1928', u'hot rod', u'Ford', u'Model A', u'sony', u'Sony Alpha', u'SAL-16105', u'a55']","[42.728555, -124.467934]",2/3/13 10:46,1388645018,247,"[u'Port Orford', u'WVJu1mhTVr17wC53']","[u'Curry', u'FhirYchQUL_jcsefcA']","[u'Oregon', u'nWffZiZTUb4mWuFa']",http://www.flickr.com/photos/81918828@N00/11702769265/
11702988824,[u'Photo Stream'],"[37.037166, -122.0615]",2/14/13 15:27,1388646197,0,"[u'Rincon', u'ZOz1e5FTVrJvcRKl']","[u'Santa Cruz', u'4P2ILwpQUL8da_ZPzQ']","[u'California', u'NsbUWfBTUb4mbyVu']",http://farm8.staticflickr.com/7313/11702988824_473e8cfda3_o.jpg
11703129264,"[u'1928', u'hot rod', u'Ford', u'Model A', u'sony', u'Sony Alpha', u'SAL-16105', u'a55']","[42.728555, -124.467934]",2/3/13 10:47,1388645017,214,"[u'Port Orford', u'WVJu1mhTVr17wC53']","[u'Curry', u'FhirYchQUL_jcsefcA']","[u'Oregon', u'nWffZiZTUb4mWuFa']",http://www.flickr.com/photos/81918828@N00/11703129264/
